municipio_id,municipio_nombre,region,pop,web,cat,cat_emoji,titulo,desc,como,url
alhue,Alhué,Región Metropolitana,5.000 hab.,https://municipalidadalhue.cl,Adulto Mayor,👴,Programa Adulto Mayor Alhué,Actividades recreativas y de bienestar gratuitas para adultos mayores de 60 años de Alhué.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Alhué.,https://www.municipalidadalhue.cl
alhue,Alhué,Región Metropolitana,5.000 hab.,https://municipalidadalhue.cl,Social y Legal,⚖️,Desarrollo Social Municipal,"Urgencias sociales, subsidios y orientación para familias de Alhué.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.municipalidadalhue.cl
curacavi,Curacaví,Región Metropolitana,30.000 hab.,https://municipalidadcuracavi.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.curacavi.cl
curacavi,Curacaví,Región Metropolitana,30.000 hab.,https://municipalidadcuracavi.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Curacaví con vulnerabilidad cursando educación superior.,"Postula en la Municipalidad con RSH, matrícula y notas entre marzo y abril.",https://www.curacavi.cl
curacavi,Curacaví,Región Metropolitana,30.000 hab.,https://municipalidadcuracavi.cl,Adulto Mayor,👴,Programa Adulto Mayor Curacaví,Actividades recreativas gratuitas para adultos mayores de 60 años de Curacaví.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Curacaví.,https://www.curacavi.cl
curacavi,Curacaví,Región Metropolitana,30.000 hab.,https://municipalidadcuracavi.cl,Social y Legal,⚖️,Desarrollo Social Municipal,"Urgencias sociales, subsidios y orientación para familias de Curacaví.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.curacavi.cl
mariapinto,María Pinto,Región Metropolitana,20.000 hab.,https://www.mariapinto.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Atención de salud familiar gratuita con médico, dental y matrona para vecinos de María Pinto con Fonasa.",Inscríbete en el CESFAM de María Pinto con carnet de identidad.,https://www.mariapinto.cl
mariapinto,María Pinto,Región Metropolitana,20.000 hab.,https://www.mariapinto.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de María Pinto con vulnerabilidad cursando educación superior.,"Postula en la Municipalidad con RSH, matrícula y notas entre marzo y abril.",https://www.mariapinto.cl
mariapinto,María Pinto,Región Metropolitana,20.000 hab.,https://www.mariapinto.cl,Adulto Mayor,👴,Programa Adulto Mayor María Pinto,Actividades recreativas y de bienestar gratuitas para adultos mayores de 60 años.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de María Pinto.,https://www.mariapinto.cl
mariapinto,María Pinto,Región Metropolitana,20.000 hab.,https://www.mariapinto.cl,Social y Legal,⚖️,Desarrollo Social Municipal,"Urgencias sociales, subsidios y orientación para familias de María Pinto.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.mariapinto.cl
melipilla,Melipilla,Región Metropolitana,130.000 hab.,https://melipilla.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Red de centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.melipilla.cl
melipilla,Melipilla,Región Metropolitana,130.000 hab.,https://melipilla.cl,Salud,🏥,Farmacia Municipal Melipilla,Medicamentos a precio social para vecinos de Melipilla con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://melipilla.cl/
melipilla,Melipilla,Región Metropolitana,130.000 hab.,https://melipilla.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Melipilla con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad de Melipilla.",https://www.melipilla.cl
melipilla,Melipilla,Región Metropolitana,130.000 hab.,https://melipilla.cl,Adulto Mayor,👴,Programa Adulto Mayor Melipilla,Talleres recreativos y de actividad física gratuitos para personas mayores de 60 años.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Melipilla.,https://www.melipilla.cl
melipilla,Melipilla,Región Metropolitana,130.000 hab.,https://melipilla.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de Melipilla.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.melipilla.cl
sanpedro,San Pedro,Región Metropolitana,15.000 hab.,https://www.municipalidadsanpedro.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Atención de salud familiar gratuita con médico, dental y matrona para vecinos de San Pedro con Fonasa.",Inscríbete en el CESFAM de San Pedro con carnet de identidad.,https://www.municipalidadsanpedro.cl
sanpedro,San Pedro,Región Metropolitana,15.000 hab.,https://www.municipalidadsanpedro.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de San Pedro con vulnerabilidad cursando educación superior.,"Postula en la Municipalidad con RSH, matrícula y notas entre marzo y abril.",https://www.municipalidadsanpedro.cl
sanpedro,San Pedro,Región Metropolitana,15.000 hab.,https://www.municipalidadsanpedro.cl,Adulto Mayor,👴,Programa Adulto Mayor San Pedro,Actividades recreativas y de bienestar gratuitas para adultos mayores de 60 años de San Pedro.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de San Pedro.,https://www.municipalidadsanpedro.cl
sanpedro,San Pedro,Región Metropolitana,15.000 hab.,https://www.municipalidadsanpedro.cl,Social y Legal,⚖️,Desarrollo Social Municipal,"Urgencias sociales, subsidios y orientación para familias de San Pedro.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.municipalidadsanpedro.cl
elmonte,El Monte,Región Metropolitana,35.000 hab.,https://www.elmonte.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de El Monte con carnet de identidad.,https://www.elmonte.cl
elmonte,El Monte,Región Metropolitana,35.000 hab.,https://www.elmonte.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de El Monte con vulnerabilidad cursando educación superior.,"Postula en la Municipalidad con RSH, matrícula y notas entre marzo y abril.",https://www.elmonte.cl
elmonte,El Monte,Región Metropolitana,35.000 hab.,https://www.elmonte.cl,Adulto Mayor,👴,Programa Adulto Mayor El Monte,Actividades recreativas y de bienestar gratuitas para adultos mayores de 60 años de El Monte.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de El Monte.,https://www.elmonte.cl
elmonte,El Monte,Región Metropolitana,35.000 hab.,https://www.elmonte.cl,Social y Legal,⚖️,Desarrollo Social Municipal,"Urgencias sociales, subsidios y orientación para familias de El Monte.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.elmonte.cl
padrehurtado,Padre Hurtado,Región Metropolitana,70.000 hab.,https://www.padrehurtado.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.padrehurtado.cl
padrehurtado,Padre Hurtado,Región Metropolitana,70.000 hab.,https://www.padrehurtado.cl,Salud,🏥,Farmacia Municipal Padre Hurtado,Medicamentos a precio social para vecinos de Padre Hurtado con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.padrehurtado.cl
padrehurtado,Padre Hurtado,Región Metropolitana,70.000 hab.,https://www.padrehurtado.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Padre Hurtado con vulnerabilidad en educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad.",https://www.padrehurtado.cl
padrehurtado,Padre Hurtado,Región Metropolitana,70.000 hab.,https://www.padrehurtado.cl,Adulto Mayor,👴,Programa Adulto Mayor Padre Hurtado,Talleres gratuitos de actividad física y recreación para personas mayores de 60 años.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Padre Hurtado.,https://www.padrehurtado.cl
padrehurtado,Padre Hurtado,Región Metropolitana,70.000 hab.,https://www.padrehurtado.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias de Padre Hurtado.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.padrehurtado.cl
penaflor,Peñaflor,Región Metropolitana,100.000 hab.,https://www.penaflor.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.penaflor.cl
penaflor,Peñaflor,Región Metropolitana,100.000 hab.,https://www.penaflor.cl,Salud,🏥,Farmacia Municipal Peñaflor,Medicamentos a precio accesible para vecinos de Peñaflor con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.penaflor.cl
penaflor,Peñaflor,Región Metropolitana,100.000 hab.,https://www.penaflor.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Peñaflor con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad de Peñaflor.",https://www.penaflor.cl
penaflor,Peñaflor,Región Metropolitana,100.000 hab.,https://www.penaflor.cl,Adulto Mayor,👴,Programa Adulto Mayor Peñaflor,Talleres recreativos y de actividad física gratuitos para personas mayores de 60 años.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Peñaflor.,https://www.penaflor.cl
penaflor,Peñaflor,Región Metropolitana,100.000 hab.,https://www.penaflor.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de Peñaflor.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.penaflor.cl
talagante,Talagante,Región Metropolitana,80.000 hab.,https://www.talagante.cl,Salud,🏥,CESFAM y Atención Primaria gratuita,"Centros de salud familiar con médico, dental, matrona y salud mental gratuita para vecinos con Fonasa.",Inscríbete en el CESFAM de tu sector con carnet de identidad.,https://www.talagante.cl
talagante,Talagante,Región Metropolitana,80.000 hab.,https://www.talagante.cl,Salud,🏥,Farmacia Municipal Talagante,Medicamentos a precio social para vecinos de Talagante con receta médica vigente.,Presenta receta médica en la farmacia municipal con carnet de identidad.,https://www.talagante.cl
talagante,Talagante,Región Metropolitana,80.000 hab.,https://www.talagante.cl,Educación y Becas,🎓,Beca Municipal Educación Superior,Apoyo económico para estudiantes de Talagante con vulnerabilidad cursando educación superior.,"Postula entre marzo y abril con RSH, matrícula y notas en la Municipalidad de Talagante.",https://www.talagante.cl
talagante,Talagante,Región Metropolitana,80.000 hab.,https://www.talagante.cl,Adulto Mayor,👴,Programa Adulto Mayor Talagante,Talleres recreativos y de actividad física gratuitos para personas mayores de 60 años.,Inscríbete en la Oficina del Adulto Mayor de la Municipalidad de Talagante.,https://www.talagante.cl
talagante,Talagante,Región Metropolitana,80.000 hab.,https://www.talagante.cl,Social y Legal,⚖️,Dirección de Desarrollo Social,"Urgencias sociales, subsidios y orientación para familias vulnerables de Talagante.",Acércate con carnet e RSH a la Dirección de Desarrollo Social de la Municipalidad.,https://www.talagante.cl
